"State","Type","Name","Age","Gender","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","PetID","AdoptionSpeed","BreedName_primary","BreedName_secondary","Primary_Color","Second_color","Third_Color","StateName"
41325,"Cat","Charlie Chaplin",2,"Male","Medium","Short","No","No","No","Healthy",1,0,"b906d9b78",2,"Domestic Short Hair","Siamese","Black","White",NA,"Kedah"
41325,"Dog","è¥è¥",4,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"11a3055b7",3,"Labrador Retriever",NA,"Brown","Golden",NA,"Kedah"
41325,"Cat","Hope Sg Petani",6,"Male","Medium","Short","No","Yes","No","Healthy",1,10,"5ebc60bb5",2,"Domestic Short Hair",NA,"Black","White",NA,"Kedah"
41325,"Dog","Unknown",3,"Male","Small","Medium","No","No","No","Healthy",1,0,"5e9737811",1,"Mixed Breed",NA,"Brown",NA,NA,"Kedah"
41325,"Cat","Unknown",20,"Mixed","Medium","Short","No","Not Sure","No","Healthy",5,0,"2dccbfd25",4,"Domestic Short Hair",NA,"Black","Gray","White","Kedah"
41325,"Dog","Princess Anna & Elsa",2,"Female","Medium","Short","No","Yes","No","Healthy",2,0,"394217006",2,"Mixed Breed",NA,"Black","Brown","Cream","Kedah"
41325,"Dog","Girlie 2015",3,"Female","Medium","Short","No","No","No","Healthy",1,0,"2b5249852",0,"Labrador Retriever","Mixed Breed","Black","White",NA,"Kedah"
41325,"Dog","Beauty",33,"Female","Medium","Short","Yes","Not Sure","No","Healthy",1,0,"e29fd3f0a",2,"Labrador Retriever",NA,"Brown",NA,NA,"Kedah"
41325,"Dog","Cozy",4,"Male","Medium","Short","No","No","No","Healthy",1,0,"ecba83b43",2,"Mixed Breed","Labrador Retriever","Black","Brown",NA,"Kedah"
41325,"Cat","Unknown",24,"Female","Small","Medium","No","No","No","Healthy",5,0,"11c6fd29a",1,"Domestic Long Hair","Domestic Medium Hair","Brown","Gray","White","Kedah"
41325,"Dog","Brownie",11,"Male","Large","Short","No","Yes","No","Healthy",1,0,"59c9f850a",4,"Mixed Breed","Labrador Retriever","Brown",NA,NA,"Kedah"
41325,"Cat","Spotty",4,"Female","Small","Short","No","Yes","No","Healthy",2,0,"bc8bbffa4",4,"Domestic Short Hair",NA,"White",NA,NA,"Kedah"
41325,"Cat","Kutti",3,"Male","Small","Short","No","No","No","Healthy",1,0,"812ec1ab5",2,"Domestic Short Hair",NA,"Cream",NA,NA,"Kedah"
41325,"Cat","3 Russian Blue Kittens With Mommy..",1,"Mixed","Small","Medium","No","No","No","Healthy",4,0,"7ac986fd4",4,"Russian Blue","Domestic Medium Hair","Gray",NA,NA,"Kedah"
41325,"Dog","Bay Ravan",48,"Male","Large","Medium","Not Sure","Yes","No","Healthy",1,0,"1f9b856e0",4,"Mixed Breed","Mixed Breed","Black","Brown",NA,"Kedah"
41325,"Dog","Thina In Kulim N Penang",3,"Female","Medium","Medium","No","No","No","Healthy",1,0,"16ce3524b",4,"Mixed Breed",NA,"Black","Brown","White","Kedah"
41325,"Cat","Lucky Sg Petani",6,"Female","Medium","Medium","No","Yes","No","Healthy",1,0,"9d08c85ef",2,"Domestic Medium Hair",NA,"Gray",NA,NA,"Kedah"
41325,"Dog","Mamme In Kulim",48,"Female","Medium","Medium","No","Yes","Yes","Healthy",1,0,"5b3559bf2",4,"Mixed Breed",NA,"Golden","Cream",NA,"Kedah"
41325,"Cat","Panda N Mojo",6,"Female","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",2,0,"78c894840",4,"Calico","Calico","Black","Yellow","White","Kedah"
41325,"Dog","Unknown",1,"Female","Small","Short","Not Sure","Not Sure","No","Healthy",1,0,"d1da78c20",4,"Mixed Breed",NA,"Black","Brown","White","Kedah"
41325,"Dog","Cutie",87,"Female","Small","Long","Not Sure","Not Sure","Not Sure","Minor Injury",1,0,"eb307c1f0",1,"Shih Tzu",NA,"Brown","White",NA,"Kedah"
41325,"Cat","LEO",2,"Male","Small","Short","No","Yes","No","Healthy",1,0,"3991dd72d",2,"Domestic Short Hair",NA,"Golden",NA,NA,"Kedah"
41325,"Dog","Goldie",2,"Female","Large","Short","No","No","No","Healthy",1,0,"e24a04c10",3,"Labrador Retriever","Mixed Breed","Black","Golden","Yellow","Kedah"
41325,"Dog","Kiddo",20,"Female","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"acc76c678",4,"Mixed Breed",NA,"Golden","Cream","White","Kedah"
41325,"Cat","BELLA & KIDS",24,"Female","Medium","Short","No","Yes","No","Healthy",4,0,"429019089",4,"Domestic Short Hair",NA,"Black","White",NA,"Kedah"
41325,"Dog","Gaga",2,"Female","Large","Short","No","No","No","Healthy",1,0,"67839e63d",2,"Labrador Retriever","Mixed Breed","Black","Golden","White","Kedah"
41325,"Dog","Female Mix 1.5 Month-brown, Tan",1,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"de489fcd8",4,"Mixed Breed",NA,"Black","Brown",NA,"Kedah"
41325,"Dog","Diana",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"2204729ca",1,"Labrador Retriever",NA,"Black","Yellow","White","Kedah"
41325,"Cat","Toffee",3,"Male","Small","Medium","No","Yes","No","Healthy",1,0,"7e0f474bc",1,"Domestic Medium Hair",NA,"Brown","White",NA,"Kedah"
41325,"Cat","Tommy",3,"Male","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"daed3d063",1,"Persian","Domestic Long Hair","Golden","White",NA,"Kedah"
41325,"Dog","Kuchoo Girl In Kulim",3,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"36b57b1ee",4,"Mixed Breed",NA,"Black",NA,NA,"Kedah"
41325,"Dog","Zack",9,"Male","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"3099254c2",3,"Mixed Breed",NA,"Brown",NA,NA,"Kedah"
41325,"Cat","Sookie",12,"Female","Medium","Short","No","No","No","Healthy",4,0,"f4e83a15e",2,"Siamese","Siamese","Brown",NA,NA,"Kedah"
41325,"Dog","Hello, Halo, HI HI, Hatrick",2,"Mixed","Medium","Short","No","No","No","Healthy",4,0,"6438c6b3f",4,"Mixed Breed",NA,"Black","Brown","White","Kedah"
41325,"Cat","Niao",3,"Male","Large","Medium","No","No","No","Healthy",1,0,"91a2b97ec",4,"Somali",NA,"Black","Brown","Cream","Kedah"
41325,"Dog","Giant In Kulim",3,"Male","Medium","Short","No","Yes","No","Healthy",1,0,"5330c4588",3,"Mixed Breed",NA,"Black","Brown","White","Kedah"
41325,"Dog","John",3,"Male","Large","Short","No","No","No","Healthy",1,0,"d2fa0b0df",2,"German Shepherd Dog","Mixed Breed","Cream","Gray",NA,"Kedah"
41325,"Cat","Charlie",24,"Female","Medium","Short","No","No","No","Healthy",1,0,"7ac41d8ae",4,"Domestic Short Hair",NA,"Black","White",NA,"Kedah"
41325,"Cat","Mimi",6,"Female","Medium","Long","Yes","Yes","No","Healthy",1,0,"05c46d875",2,"Domestic Medium Hair",NA,"Golden","White",NA,"Kedah"
41325,"Cat","Blackie",4,"Female","Medium","Short","No","No","No","Healthy",1,0,"bf5eb5d00",2,"Domestic Short Hair",NA,"Black",NA,NA,"Kedah"
41325,"Dog","Dada",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"f72d7a939",1,"Labrador Retriever","Mixed Breed","Black","Brown","White","Kedah"
41325,"Dog","Lone Rangers In Kulim",3,"Male","Medium","Medium","No","Yes","No","Healthy",2,0,"4ed2fba3e",2,"Mixed Breed",NA,"Black","Brown","White","Kedah"
41325,"Dog","Lassie",11,"Female","Medium","Medium","No","Yes","Yes","Healthy",1,0,"a854aca45",4,"Mixed Breed","Labrador Retriever","Cream",NA,NA,"Kedah"
41325,"Dog","Girl",24,"Female","Medium","Short","No","Yes","No","Healthy",1,1,"14e52bdaf",4,"Mixed Breed",NA,"Brown",NA,NA,"Kedah"
41325,"Cat","Yuffie & 3 Kittens",18,"Mixed","Medium","Short","Yes","Yes","No","Healthy",4,0,"f43a68579",4,"Domestic Short Hair",NA,"Black","White",NA,"Kedah"
41325,"Cat","Shimmer",4,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"18095a42f",3,"Domestic Short Hair",NA,"Brown",NA,NA,"Kedah"
41325,"Cat","Mata Sepet N Bucik",3,"Female","Medium","Medium","No","No","No","Healthy",1,0,"b95928aef",3,"Exotic Shorthair",NA,"Brown","Yellow","Gray","Kedah"
41325,"Cat","Julie",1,"Female","Small","Short","No","No","No","Healthy",1,0,"d23a8d771",3,"Domestic Short Hair",NA,"Black","Brown","Yellow","Kedah"
41325,"Dog","Handsome In Kulim N Penang",3,"Male","Medium","Short","No","No","No","Healthy",1,10,"e976f3d3a",2,"Mixed Breed",NA,"Black","White",NA,"Kedah"
41325,"Cat","Daisy",2,"Female","Medium","Short","No","No","No","Healthy",1,0,"cff80e84d",2,"Domestic Short Hair","Siamese","Black","White",NA,"Kedah"
41325,"Dog","Giant",60,"Male","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"794a45833",2,"Schnauzer",NA,"Black","White",NA,"Kedah"
41325,"Dog","-Unknown-",60,"Female","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"95bc62678",4,"Mixed Breed",NA,"Golden","Yellow",NA,"Kedah"
41325,"Dog","Kayla",10,"Female","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"1539be087",3,"Border Collie","Norfolk Terrier","Black","White",NA,"Kedah"
41325,"Cat","Lucky",0,"Male","Small","Short","Not Sure","Not Sure","No","Healthy",1,0,"4f623a979",3,"Domestic Short Hair",NA,"Black","White",NA,"Kedah"
41325,"Cat","Unknown",2,"Mixed","Small","Short","Not Sure","Not Sure","Not Sure","Minor Injury",4,0,"c64b6e891",3,"Domestic Short Hair",NA,"Black","Brown","White","Kedah"
41325,"Dog","Princess Hazel In Kulim",3,"Female","Medium","Medium","No","Yes","No","Healthy",1,0,"350208e1a",2,"Mixed Breed",NA,"Brown","Cream",NA,"Kedah"
41325,"Cat","Cotton",16,"Male","Large","Long","No","No","Yes","Healthy",1,0,"72ae87d2b",0,"Persian","Domestic Short Hair","Cream",NA,NA,"Kedah"
41325,"Cat","Tim",3,"Male","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"fe3d33ae1",2,"Persian","Domestic Long Hair","Golden","White",NA,"Kedah"
41325,"Cat","Mone, Damien & Bubu",0,"Mixed","Medium","Medium","Yes","Yes","Yes","Healthy",3,0,"52cf4a759",0,"Domestic Medium Hair","Siamese","Black","Yellow","Cream","Kedah"
41325,"Cat","Tina",3,"Female","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"7ad53619d",4,"Persian","Domestic Long Hair","Black","Brown","Gray","Kedah"
41325,"Cat","Calico, Oyen & Polar Bear",3,"Mixed","Medium","Medium","No","Yes","No","Healthy",3,0,"982dce813",2,"Siamese","Tabby","Golden","Cream","Gray","Kedah"
41325,"Dog","Female Pup 4  In Kulim",1,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"cdcaefa4b",2,"Mixed Breed",NA,"Black","Brown",NA,"Kedah"
41325,"Dog","Unknown",24,"Male","Medium","Medium","Not Sure","Yes","No","Healthy",1,0,"134e12e92",3,"Mixed Breed","Terrier","Brown",NA,NA,"Kedah"
41325,"Cat","BrÃ»lÃ©e",4,"Female","Medium","Medium","Not Sure","Not Sure","Yes","Healthy",1,0,"efd805ea9",4,"Domestic Medium Hair",NA,"Black","Brown","White","Kedah"
41325,"Dog","Mimey",24,"Female","Medium","Short","No","No","No","Healthy",1,0,"d99c980a9",4,"Mixed Breed",NA,"Black","White",NA,"Kedah"
41325,"Dog","Blacky Boy",9,"Male","Small","Short","Not Sure","Yes","No","Healthy",1,0,"e69dd7d09",2,"Miniature Pinscher","Mixed Breed","Black","White",NA,"Kedah"
41325,"Cat","Grey",1,"Female","Small","Long","No","No","No","Healthy",1,0,"705d4f296",1,"Domestic Long Hair",NA,"Black","Gray",NA,"Kedah"
41325,"Cat","Orange",18,"Female","Medium","Short","No","No","Yes","Healthy",1,0,"85594fcaf",4,"Domestic Short Hair",NA,"Black","Golden","White","Kedah"
41325,"Cat","Stuart",5,"Male","Medium","Short","No","No","Not Sure","Healthy",1,0,"6eedb995d",3,"British Shorthair",NA,"Black","White",NA,"Kedah"
41325,"Dog","Sheila Gal In Kulim",12,"Female","Medium","Medium","No","Yes","Yes","Healthy",1,0,"eb42f77fd",4,"Mixed Breed",NA,"Brown","White",NA,"Kedah"
41325,"Cat","Boys",3,"Male","Small","Short","No","No","No","Healthy",2,0,"2e3bfe5a9",3,"Domestic Short Hair",NA,"Black","White",NA,"Kedah"
41325,"Dog","Girlie",2,"Female","Large","Short","No","No","No","Healthy",1,0,"182faa94d",3,"Labrador Retriever","Mixed Breed","Black","White",NA,"Kedah"
41325,"Cat","Ginger2",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"3eb7ac8c1",3,"Domestic Short Hair",NA,"Golden","Yellow","Cream","Kedah"
41325,"Cat","Kittens (different Ages & Colours)",3,"Female","Medium","Short","No","Yes","No","Healthy",7,0,"08fb442fa",4,"Domestic Short Hair",NA,"Brown","Golden","White","Kedah"
41325,"Dog","Cookie",5,"Mixed","Small","Short","No","No","No","Healthy",4,1,"3bb1086d6",4,"Mixed Breed",NA,"Black","Brown","White","Kedah"
41325,"Dog","Didi",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"799c6852c",2,"Labrador Retriever","Mixed Breed","Black","Yellow","White","Kedah"
41325,"Cat","Dom",3,"Male","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"a2edd6e44",1,"Persian","Domestic Long Hair","Golden","White",NA,"Kedah"
41325,"Cat","Liliy",1,"Female","Small","Short","No","No","No","Healthy",1,0,"1d13441b9",3,"Domestic Short Hair",NA,"Black","Brown",NA,"Kedah"
41325,"Cat","Kimi & Simi",2,"Mixed","Small","Medium","No","No","No","Healthy",2,0,"805461ad6",1,"Domestic Short Hair",NA,"Golden","Cream","White","Kedah"
41325,"Cat","Panda",2,"Male","Medium","Short","No","No","No","Healthy",1,0,"14bff008a",2,"Domestic Short Hair","Siamese","Black","White",NA,"Kedah"
41325,"Dog","Dodo",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"699365a99",2,"Labrador Retriever","Mixed Breed","Black","Brown","White","Kedah"
41325,"Dog","Unknown",6,"Mixed","Medium","Medium","Yes","Yes","Not Sure","Healthy",3,100,"78599649f",1,"Terrier","Poodle","Cream","White",NA,"Kedah"
41325,"Cat","PANDA",12,"Female","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",5,0,"ab4b4681b",4,"Domestic Short Hair","Calico","Black","Yellow","White","Kedah"
41325,"Dog","Tikka In Kulim",3,"Female","Large","Short","No","Yes","No","Healthy",1,0,"ab1777794",3,"Mixed Breed",NA,"Brown",NA,NA,"Kedah"
41325,"Dog","Male Pup 2 In Kulim",1,"Male","Medium","Short","No","Yes","No","Healthy",1,0,"dc1b809db",3,"Mixed Breed",NA,"Brown",NA,NA,"Kedah"
41325,"Cat","Lucky Kittens",3,"Female","Medium","Medium","No","No","No","Healthy",1,30,"5c63f1fd5",4,"Domestic Medium Hair",NA,"Black","Gray","White","Kedah"
41325,"Cat","Ziggy",1,"Male","Medium","Short","No","No","No","Healthy",1,0,"f3326d571",2,"Domestic Short Hair",NA,"Brown","Yellow","Cream","Kedah"
41325,"Dog","3i Fora",2,"Female","Medium","Short","No","No","No","Healthy",1,0,"e3e339d6f",2,"Mixed Breed","Mixed Breed","Black","Brown",NA,"Kedah"
41325,"Dog","Ebay",60,"Male","Medium","Medium","No","No","No","Healthy",1,0,"15538a661",4,"Labrador Retriever","Mixed Breed","Black","Brown",NA,"Kedah"
41325,"Cat","Gina",1,"Female","Small","Short","No","No","No","Healthy",1,0,"8bb0f874b",3,"Domestic Short Hair",NA,"Black","Brown","Golden","Kedah"
41325,"Dog","Male Puppy",1,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"8e3e0ffde",2,"Mixed Breed","Labrador Retriever","Cream",NA,NA,"Kedah"
41325,"Cat","Miny",4,"Male","Small","Short","No","No","No","Healthy",1,0,"9f3e23878",4,"Domestic Short Hair",NA,"Black","White",NA,"Kedah"
41325,"Dog","Khaleesi And Drogo",4,"Mixed","Large","Medium","Yes","Yes","Not Sure","Healthy",2,3000,"e74dd0579",3,"German Shepherd Dog",NA,"Black","Brown",NA,"Kedah"
41326,"Cat","Marble",10,"Male","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"38f06e4fe",1,"Domestic Medium Hair",NA,"Yellow",NA,NA,"Selangor"
41326,"Cat","Milo",6,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"7ada9a854",4,"Domestic Short Hair",NA,"Brown",NA,NA,"Selangor"
41326,"Dog","Pebbles & Pepper",2,"Female","Large","Short","Yes","Yes","No","Healthy",2,0,"d2490c888",4,"Mixed Breed",NA,"Black",NA,NA,"Selangor"
41326,"Dog","Bino",4,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"5776e3791",2,"Mixed Breed","Mixed Breed","White",NA,NA,"Selangor"
41326,"Dog","Mr. Poodle :))",24,"Male","Medium","Short","Yes","Yes","Not Sure","Healthy",1,0,"c55e9baaf",1,"Poodle","Mixed Breed","White",NA,NA,"Selangor"
41326,"Dog","John",48,"Male","Small","Medium","Yes","Not Sure","Yes","Minor Injury",1,0,"1e2cca514",3,"Mixed Breed","Terrier","Black",NA,NA,"Selangor"
41326,"Dog","Roger",60,"Male","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"1eeb4ea81",2,"Mixed Breed",NA,"Black",NA,NA,"Selangor"
41326,"Dog","Abby",2,"Female","Medium","Medium","Yes","Yes","No","Healthy",1,0,"be36182ea",4,"Mixed Breed","Mixed Breed","Brown",NA,NA,"Selangor"
41326,"Dog","Pepper",2,"Female","Medium","Medium","No","Yes","No","Healthy",1,0,"0c2549da5",3,"Terrier","Mixed Breed","Black","White",NA,"Selangor"
41326,"Dog","Boy",2,"Male","Medium","Short","No","No","No","Healthy",1,0,"1a12e3633",2,"Mixed Breed",NA,"Brown",NA,NA,"Selangor"
41326,"Cat","Iris",36,"Male","Medium","Medium","Not Sure","Yes","Yes","Healthy",1,0,"a9caf7e92",4,"Domestic Medium Hair","Bengal","Brown","Gray","White","Selangor"
41326,"Dog","Eva",2,"Female","Medium","Short","Yes","Yes","No","Healthy",1,0,"506bacb46",3,"Mixed Breed","Mixed Breed","Brown",NA,NA,"Selangor"
41326,"Cat","ððSolid Black Kittenðð",2,"Male","Medium","Short","No","No","No","Healthy",1,0,"df07fa1b0",2,"Domestic Short Hair",NA,"Black",NA,NA,"Selangor"
41326,"Cat","Luna",2,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"0532bf9d3",2,"Domestic Short Hair",NA,"White",NA,NA,"Selangor"
41326,"Dog","Milo",2,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"df4354823",2,"Mixed Breed",NA,"Black","Brown",NA,"Selangor"
41326,"Cat","Oreo",12,"Female","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,"b60e920db",2,"Domestic Short Hair",NA,"Black","White",NA,"Selangor"
41326,"Cat","Tom & Jerry",3,"Male","Large","Medium","Yes","Yes","Yes","Healthy",1,30,"ac9fefd28",1,"Domestic Medium Hair","Domestic Long Hair","Gray",NA,NA,"Selangor"
41326,"Cat","Alia",12,"Female","Small","Short","Yes","Yes","Yes","Healthy",1,0,"a8d9108c4",3,"Domestic Short Hair",NA,"Golden",NA,NA,"Selangor"
41326,"Dog","Sheela Girl",4,"Female","Medium","Medium","Yes","Yes","Not Sure","Healthy",1,0,"52d336af0",1,"Belgian Shepherd Malinois","Mixed Breed","Black","Brown",NA,"Selangor"
41326,"Dog","Murphy",3,"Male","Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,"061378b30",2,"Black Labrador Retriever","Mixed Breed","Black",NA,NA,"Selangor"
41326,"Dog","Marley",2,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"548351895",2,"Mixed Breed",NA,"Brown",NA,NA,"Selangor"
41326,"Dog","SUZIE",2,"Female","Medium","Short","Yes","Yes","No","Healthy",1,0,"6231ed9b3",3,"Mixed Breed",NA,"Brown",NA,NA,"Selangor"
41326,"Cat","Unknown",2,"Female","Medium","Medium","No","No","No","Healthy",1,0,"040a9a6f9",0,"Domestic Medium Hair",NA,"White",NA,NA,"Selangor"
41326,"Dog","Bolt",17,"Female","Medium","Medium","No","Yes","No","Healthy",1,0,"656c5e0ff",4,"Mixed Breed",NA,"White",NA,NA,"Selangor"
41326,"Dog","Mona",3,"Female","Large","Medium","Yes","Yes","No","Healthy",1,0,"29466dcf4",3,"Mixed Breed",NA,"Brown",NA,NA,"Selangor"
41326,"Dog","- To Be Named -",2,"Female","Small","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,"9499f293e",4,"Mixed Breed","Mixed Breed","Brown",NA,NA,"Selangor"
41326,"Dog","Unknown",36,"Male","Small","Long","Not Sure","Not Sure","No","Healthy",1,0,"4badb22cb",1,"Mixed Breed",NA,"Brown",NA,NA,"Selangor"
41326,"Dog","Tiger",42,"Male","Large","Short","Yes","Yes","No","Healthy",1,0,"bb675d874",2,"Doberman Pinscher",NA,"Black",NA,NA,"Selangor"
41326,"Dog","Daisy",15,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"6dc40f9b5",2,"Mixed Breed",NA,"White",NA,NA,"Selangor"
41326,"Cat","Boboi",2,"Male","Small","Short","Not Sure","Not Sure","No","Healthy",1,0,"e5b7f6fbe",2,"Domestic Short Hair",NA,"Black","White",NA,"Selangor"
41326,"Cat","Unknown",5,"Mixed","Medium","Medium","No","No","Not Sure","Healthy",3,0,"9ab460730",4,"Bengal","Siamese","Cream",NA,NA,"Selangor"
41326,"Dog","D184(070214)",50,"Male","Medium","Medium","Yes","Yes","Yes","Healthy",1,80,"1eb9e42bd",4,"Mixed Breed",NA,"Black",NA,NA,"Selangor"
41326,"Cat","Fluffy",3,"Male","Medium","Medium","No","Yes","No","Healthy",1,0,"d06076338",2,"Domestic Medium Hair",NA,"Black",NA,NA,"Selangor"
41326,"Cat","Boceyyy",6,"Male","Medium","Medium","No","No","No","Healthy",1,50,"3b3b37546",1,"Maine Coon",NA,"Black",NA,NA,"Selangor"
41326,"Dog","BB",2,"Female","Medium","Medium","Yes","Yes","No","Healthy",1,0,"fbb112b7e",3,"Mixed Breed",NA,"Black","Brown",NA,"Selangor"
41326,"Cat","Simba",26,"Female","Medium","Medium","Yes","Yes","No","Healthy",1,0,"0025a8313",4,"Domestic Medium Hair",NA,"Gray",NA,NA,"Selangor"
41326,"Dog","Nutella",2,"Female","Medium","Short","Yes","Yes","No","Healthy",1,0,"d7f938acd",1,"Mixed Breed",NA,"Brown",NA,NA,"Selangor"
41326,"Cat","Baby",24,"Female","Medium","Medium","Yes","Yes","Yes","Healthy",1,160,"b9da26f0f",4,"Domestic Short Hair",NA,"Cream",NA,NA,"Selangor"
41326,"Dog","Tara ( 2 Months-Female)",2,"Female","Large","Medium","No","Yes","No","Minor Injury",1,0,"3285d041f",2,"Mixed Breed",NA,"Brown",NA,NA,"Selangor"
41326,"Cat","Whitey",24,"Male","Medium","Medium","Not Sure","Not Sure","No","Healthy",1,0,"e2101b7d1",3,"Domestic Long Hair",NA,"White",NA,NA,"Selangor"
41326,"Dog","Xiao Xiao",3,"Female","Small","Short","Yes","Yes","No","Healthy",1,0,"f69bd4b27",3,"Mixed Breed",NA,"Cream",NA,NA,"Selangor"
41326,"Dog","Unknown",84,"Female","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,100,"2ac979cf7",3,"White German Shepherd",NA,"White",NA,NA,"Selangor"
41326,"Cat","Kitten",1,"Female","Medium","Medium","No","Yes","No","Healthy",1,0,"d3dd7e6a7",4,"Domestic Medium Hair",NA,"Cream",NA,NA,"Selangor"
41326,"Dog","Youyou",2,"Female","Medium","Short","No","No","No","Healthy",1,0,"89c7be602",4,"Mixed Breed",NA,"Brown","White",NA,"Selangor"
41326,"Cat","Unknown",1,"Male","Small","Short","No","No","No","Healthy",1,0,"1d373c973",4,"Oriental Short Hair",NA,"Cream",NA,NA,"Selangor"
41326,"Dog","Pom",36,"Female","Small","Long","Not Sure","Not Sure","Yes","Healthy",1,0,"48d1bb550",1,"Pomeranian",NA,"Brown",NA,NA,"Selangor"
41326,"Cat","Black Kitten",1,"Male","Small","Medium","No","No","No","Healthy",1,0,"eea7548f0",1,"Domestic Medium Hair",NA,"Black",NA,NA,"Selangor"
41326,"Dog","Unknown",12,"Male","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,"3712c63fd",2,"Mixed Breed",NA,"Brown",NA,NA,"Selangor"
41326,"Dog","Manny",3,"Male","Medium","Short","Yes","Yes","No","Healthy",1,50,"a90161422",4,"Mixed Breed",NA,"Cream",NA,NA,"Selangor"
41326,"Cat","Kittens For Adoption",2,"Mixed","Medium","Medium","No","No","No","Healthy",2,0,"a52a7c357",1,"Domestic Medium Hair",NA,"Cream","White",NA,"Selangor"
41326,"Dog","Lola",60,"Female","Large","Short","No","Yes","Yes","Healthy",1,0,"4a108fa61",1,"Great Dane",NA,"Gray",NA,NA,"Selangor"
41326,"Cat","Meme",1,"Female","Small","Short","No","Yes","No","Healthy",1,160,"e994888f3",0,"Siamese","Domestic Short Hair","Brown","Cream",NA,"Selangor"
